pitches,player_id,player_name,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length
16,595014,"Treinen, Blake",737,2.2,0.667,0.2,0.625,0.867,0.621,0.641,0.674,10,15,94.3,16.2,2465,89.2,88.01,0,16,0,-1.1,5.58,114,151,131,151,295,317,292,-3.9,3.9,70.19322786,7.079661429
16,680694,"Bradish, Kyle",674,2.4,0.563,0.125,0.563,0.688,0.543,0.533,0.558,9,16,86.4,18.8,2435,91.2,91.92,0,16,0,0.7,6.6,115,149,118,151,298,323,297,-3.5,3.5,67.60883286,6.817984286
16,663562,"Davis, Noah",365,4.4,0.813,0.313,0.813,1.125,0.833,0.644,0.618,13,16,97.1,15.9,2297,91.5,90.81,0,16,0,-0.7,5.59,112,150,125,149,304,332,304,-8.1,8.1,73.08088313,7.211670625
16,518489,"Brasier, Ryan",374,4.3,0.625,0.313,0.625,0.938,0.665,0.637,0.6,10,16,92.8,19.2,2279,90.3,91.46,0,16,0,1.2,6.81,114,149,124,151,297,316,298,-7.6,7.6,73.18570533,7.158794667
16,523260,"Kelly, Joe",552,2.9,0.688,0.063,0.688,0.75,0.629,0.68,0.661,11,16,97.9,15.4,2544,94.2,93.56,0,16,0,-0.5,5.97,114,151,124,152,296,317,293,-4.6,4.6,70.62997833,6.9671275
16,622251,"Staumont, Josh",420,3.8,0.563,0.063,0.563,0.625,0.519,0.758,0.719,9,16,96.3,15.4,2481,90,90.83,0,16,0,0.8,6.76,113,146,116,145,298,318,290,-4.1,4.1,71.93670067,6.914315333
16,622786,"Tinoco, Jesus",644,2.5,0.438,0.125,0.438,0.563,0.43,0.551,0.57,7,16,92,16.7,2267,94.1,93.84,0,16,0,-0.3,6.16,118,151,120,151,299,325,302,-1.3,1.3,71.069954,7.224529333
16,678061,"Kerr, Ray",383,4.2,0.688,0.125,0.688,0.813,0.653,0.649,0.636,11,16,93.6,17.7,2140,91.5,91.56,0,16,0,0.1,6.17,105,150,125,145,297,320,290,-6.8,6.8,69.90683813,7.061375
16,687863,"Hodge, Porter",642,2.5,0.625,0.313,0.625,0.938,0.665,0.641,0.619,10,16,98.1,15.7,2499,91.8,93.55,0,16,0,1.8,7.26,118,151,117,152,301,325,295,-2.9,2.9,72.84795467,7.396988667
15,528748,"Castellanos, Humberto",186,8.1,0.571,0.214,0.533,0.786,0.545,0.633,0.672,8,14,96.9,15.5,1821,87,86.83,0,15,0,-0.2,6.13,110,148,130,151,289,310,295,-2.4,2.4,73.27582867,7.348936667
15,605447,"Romano, Jordan",215,7,0.6,0.133,0.6,0.733,0.579,0.707,0.669,9,15,96.6,17.7,2110,91.4,93.27,0,15,0,1.9,7.41,115,151,114,147,289,321,289,-3.4,3.4,70.17098077,7.259706923
15,681982,"Anderson, Grant",483,3.1,0.6,0.067,0.6,0.667,0.554,0.64,0.661,9,15,88.3,18.3,2251,85.7,85.85,0,15,0,0.1,6.34,117,152,120,150,302,323,297,-2.8,2.8,69.875975,7.070302857
15,690544,"Horn, Bailey",303,5,0.786,0.214,0.733,1,0.721,0.683,0.694,11,14,95.8,16.1,2666,86.7,86.49,0,15,0,-0.2,6.15,118,149,122,147,288,322,299,-3.8,3.8,72.89436857,7.352413571
15,671111,"Peralta, Sammy",282,5.3,0.8,0.267,0.8,1.067,0.805,0.728,0.72,12,15,97.9,15.6,2136,84.1,84.12,0,15,0,0,6.41,110,151,123,149,296,325,295,-5.4,5.4,72.05719,6.9917
15,642629,"Ramirez, Emmanuel",371,4,0.733,0.4,0.733,1.133,0.793,0.643,0.638,11,15,97.5,15.6,2015,92.5,92.75,0,15,0,0.3,6.58,110,148,120,146,295,320,292,-5.1,5.1,71.053196,7.231396
15,687924,"Aguiar, Julian",530,2.8,0.667,0.067,0.667,0.733,0.613,0.637,0.637,10,15,93,16.4,2012,88.3,87.54,0,15,0,-0.8,5.93,113,147,127,149,292,323,289,-4.1,4.1,72.21677,7.028874667
15,666720,"Rodríguez, Yerry",438,3.4,0.923,0.231,0.8,1.154,0.78,0.682,0.658,12,13,95.9,16.9,2430,91.3,91.93,0,15,0,0.6,6.72,109,147,118,149,300,325,296,-9.4,9.4,70.83637,7.099440909
15,690829,"Joyce, Ben",541,2.8,0.733,0.133,0.733,0.867,0.696,0.682,0.672,11,15,96.4,15.9,2164,98.2,99.1,0,15,0,0.9,6.78,110,148,117,148,308,326,301,-3.8,3.8,71.38266,7.148107333
15,554340,"García, Yimi",619,2.4,0.533,0.2,0.533,0.733,0.545,0.55,0.541,8,15,94.7,17.3,2586,91.2,90.37,0,15,0,-0.8,5.88,112,151,118,149,287,322,293,-4.4,4.4,71.66815385,7.260493846
15,643256,"Cimber, Adam",416,3.6,0.733,0.2,0.733,0.933,0.721,0.807,0.735,11,15,98.6,14.9,2350,83.6,83.55,0,15,0,0,6.56,108,146,119,149,305,326,300,-6.7,6.7,72.10227909,7.012787273
15,676428,"Hurter, Brant",645,2.3,0.8,0.267,0.8,1.067,0.802,0.733,0.706,12,15,96.5,15.5,2235,89.7,89.32,0,15,0,-0.4,6.09,111,150,115,147,299,331,293,-5,5,71.75992385,7.11556
15,670810,"Gillaspie, Logan",151,9.9,0.714,0.214,0.667,0.929,0.662,0.555,0.564,10,14,95.7,17,2092,87.9,87.81,0,15,0,-0.1,6.3,110,146,123,147,299,324,300,-5.3,5.3,71.63696357,7.256423571
15,663893,"Little, Brendon",696,2.2,0.867,0.133,0.867,1,0.814,0.64,0.667,13,15,92.3,17.2,2097,92.7,91.59,0,15,0,-1.1,5.63,116,149,120,150,285,317,295,-6,6,71.15153615,6.898877692
14,687014,"Avila, Nick",225,6.2,0.786,0.5,0.786,1.286,0.876,0.678,0.663,11,14,95.5,16.6,2291,87.4,87.27,0,14,0,-0.1,6.16,115,147,122,145,295,319,292,-7.3,7.3,73.98577546,7.404250909
14,669438,"Englert, Mason",365,3.8,0.857,0.571,0.857,1.429,0.966,0.716,0.677,12,14,100.6,15.9,2184,88.5,88.16,0,14,0,-0.3,6.14,112,150,124,149,292,323,299,-6.4,6.4,73.12023667,7.3194175
14,676614,"Sammons, Bryan",374,3.7,0.429,0.143,0.429,0.571,0.431,0.524,0.509,6,14,90.7,20.5,2111,87.3,87.29,0,14,0,0,6.28,114,150,115,149,289,326,298,-2.2,2.2,69.93494846,6.851298462
14,664776,"Cousins, Jake",644,2.2,0.571,0.214,0.571,0.786,0.581,0.601,0.612,8,14,88.6,18.5,2477,89.5,90.43,0,14,0,0.9,7.04,110,152,117,152,291,323,282,-5,5,69.10398455,6.937117273
14,606965,"Devenski, Chris",533,2.6,0.786,0.357,0.786,1.143,0.826,0.7,0.691,11,14,95.2,14.1,1901,85.1,84.77,0,14,0,-0.3,6.14,109,145,124,148,297,328,302,-6.6,6.6,73.12218727,7.694336364
14,690916,"Fitts, Richard",314,4.5,0.571,0.143,0.571,0.714,0.557,0.519,0.517,8,14,93.6,17.6,2307,88.6,88.98,0,14,0,0.4,6.54,109,151,120,147,283,322,296,-2.3,2.3,70.58976071,6.952455
14,668390,"Winn, Cole",286,4.9,0.692,0.154,0.643,0.846,0.62,0.605,0.609,9,13,90.6,16.1,2131,90.3,91.33,0,14,0,1,6.86,110,144,124,146,296,322,293,-6.3,6.3,70.08546462,7.126086154
14,687911,"King, Bryan",416,3.4,0.769,0.231,0.714,1,0.71,0.535,0.575,10,13,93.3,17.9,2240,83.9,84.05,0,14,0,0.1,6.54,109,147,107,146,287,317,295,-5.3,5.3,71.24134571,7.288542143
14,594580,"Moll, Sam",624,2.2,0.462,0.154,0.429,0.615,0.431,0.538,0.543,6,13,93,17.9,2501,91,88.54,0,14,0,-2.5,4.84,106,149,119,147,295,321,287,-1.9,1.9,69.63456077,6.949016154
14,676105,"Criswell, Jeff",354,4,0.615,0.154,0.571,0.769,0.557,0.559,0.57,8,13,87.3,19.5,2271,92.1,92.47,0,14,0,0.4,6.41,112,149,125,147,303,327,301,-2.7,2.7,71.13239214,7.138026429
14,663460,"Bubic, Kris",467,3,0.571,0.357,0.571,0.929,0.634,0.671,0.665,8,14,94.2,17,2276,87.8,88.57,0,14,0,0.8,6.72,117,150,122,150,299,322,296,-3.6,3.6,69.75294929,6.994755714
13,676661,"Lazar, Max",214,6.1,0.615,0.231,0.615,0.846,0.629,0.562,0.559,8,13,93.5,18,2394,91.5,92.73,0,13,0,1.2,6.99,116,149,119,150,295,324,293,-3.3,3.3,71.06023546,6.924808182
13,593334,"Germán, Domingo",373,3.5,0.846,0.077,0.846,0.923,0.775,0.737,0.744,11,13,92.7,16.4,2620,88,87.74,0,13,0,-0.3,6.07,115,148,114,148,303,325,301,-6.1,6.1,72.15385692,7.166365385
13,592779,"Stewart, Brock",268,4.9,0.692,0.231,0.692,0.923,0.696,0.711,0.694,9,13,100,15.1,2522,92.4,92.86,0,13,0,0.5,6.55,113,149,121,151,299,328,297,-5.3,5.3,72.60462222,7.224016667
13,641726,"Jefferies, Daulton",281,4.6,0.769,0.308,0.769,1.077,0.793,0.639,0.598,10,13,95.3,15.6,2293,90.6,90.27,0,13,0,-0.3,6.03,104,145,115,146,301,323,292,-5.9,5.9,69.04491556,7.156241111
13,621345,"Minter, A.J.",522,2.5,0.615,0.077,0.615,0.692,0.571,0.572,0.577,8,13,90.7,16.5,2339,91.3,91.5,0,13,0,0.2,6.32,116,151,123,149,300,325,298,-4.4,4.4,69.52390546,7.014675455
13,656876,"Rasmussen, Drew",459,2.8,0.846,0.077,0.846,0.923,0.775,0.67,0.696,11,13,94.4,14.9,2583,94.2,94.76,0,13,0,0.6,6.59,107,146,116,145,305,328,299,-6.3,6.3,71.65418667,7.112145
13,666201,"Manoah, Alek",394,3.3,0.615,0.154,0.615,0.769,0.6,0.737,0.664,8,13,98.1,16.8,2276,87.6,88.65,0,13,0,1.1,6.98,113,148,123,151,285,321,297,-3.3,3.3,71.52805,7.338322727
13,679156,"Pennington, Walter",330,3.9,0.769,0.231,0.769,1,0.764,0.633,0.603,10,13,99.8,16.9,2249,87.5,86.71,0,13,0,-0.8,5.84,113,149,115,149,291,318,297,-4.3,4.3,74.4591475,7.328885833
13,676879,"Ashby, Aaron",484,2.7,0.538,0.308,0.538,0.846,0.589,0.572,0.573,7,13,93.7,17.2,2083,91.5,89.77,0,13,0,-1.7,5.24,103,148,120,142,301,319,292,-2.8,2.8,68.15048154,7.178376154
13,605182,"Clevinger, Mike",303,4.3,0.692,0.231,0.692,0.923,0.696,0.649,0.628,9,13,89.6,18.4,2080,84.2,84.45,0,13,0,0.3,6.61,116,148,118,151,297,325,293,-3.8,3.8,71.23907667,7.2447125
13,673380,"Núñez, Dedniel",521,2.5,0.615,0.308,0.615,0.923,0.657,0.568,0.532,8,13,96.4,17.7,2467,94.6,94.8,0,13,0,0.2,6.36,107,146,124,147,298,323,299,-2.4,2.4,74.93312615,7.300266154
13,670036,"Festa, Matt",385,3.4,0.692,0.231,0.692,0.923,0.696,0.818,0.846,9,13,88.2,18.3,2541,88.2,88.58,0,13,0,0.4,6.42,113,143,112,146,294,319,295,-6.9,6.9,68.673929,6.67981
13,656638,"Lange, Alex",377,3.4,0.769,0.231,0.769,1,0.764,0.616,0.612,10,13,98.6,13.3,2203,90.7,90.75,0,13,0,0.1,6.42,104,134,105,132,296,309,292,-6.5,6.5,72.83675615,7.320016923
13,685801,"Bigge, Hunter",300,4.3,0.769,0.154,0.769,0.923,0.733,0.731,0.724,10,13,94.7,16.5,2299,91,91.7,0,13,0,0.7,6.77,109,150,125,150,302,329,298,-4.8,4.8,70.28638769,7.101336154
12,606149,"Gallegos, Giovanny",401,3,0.833,0.5,0.833,1.333,0.921,0.636,0.639,10,12,91.7,16.7,2297,87.4,86.9,0,12,0,-0.5,5.77,104,146,113,142,309,318,300,-8,8,67.91812546,7.302210909
12,621016,"Cuas, Jose",319,3.8,0.833,0.25,0.833,1.083,0.825,0.691,0.7,10,12,95.4,15.7,2427,89.7,89.59,0,12,0,-0.1,6.41,109,151,121,151,301,321,293,-4.4,4.4,70.95406546,7.202553636
12,542585,"Cisnero, José",313,3.8,0.583,0.083,0.583,0.667,0.545,0.642,0.649,7,12,91.7,18.1,2390,89.4,89.18,0,12,0,-0.2,6.23,98,148,120,147,306,327,297,-3.3,3.3,69.48703818,6.930212727
12,686747,"La Sorsa, Joe",271,4.4,0.75,0,0.75,0.75,0.661,0.685,0.672,9,12,93.5,16.1,2004,84.8,85.48,0,12,0,0.7,6.73,112,151,125,147,297,323,293,-3.7,3.7,72.5033575,7.404461667
12,686642,"Ellard, Fraser",432,2.8,0.909,0.182,0.833,1.091,0.797,0.726,0.758,10,11,89.8,16,2298,92.2,91.55,0,12,0,-0.6,5.85,109,149,116,148,289,324,297,-4.8,4.8,71.210835,7.003750833
12,656924,"Ryan, Ryder",340,3.5,0.636,0.182,0.583,0.818,0.576,0.637,0.65,7,11,95.5,17.5,2313,90.2,90.47,0,12,0,0.3,6.42,107,144,114,143,307,323,291,-6.1,6.1,74.26349091,7.247435455
12,657265,"Strzelecki, Peter",192,6.3,0.75,0.25,0.75,1,0.754,0.791,0.723,9,12,97.2,16.4,2321,88.9,89.43,0,12,0,0.6,6.62,118,148,136,151,297,320,302,-2.9,2.9,68.22977455,7.183874545
12,660600,"Paredes, Enoli",319,3.8,0.583,0.25,0.583,0.833,0.608,0.742,0.665,7,12,96.9,16.8,2565,90.9,91.34,0,12,0,0.4,6.47,114,148,120,150,298,319,299,-4.6,4.6,68.81038833,7.022244167
12,700241,"McGreevy, Michael",311,3.9,0.75,0.333,0.75,1.083,0.782,0.662,0.68,9,12,91.1,17.4,2140,87.7,88.55,0,12,0,0.8,6.71,115,147,118,148,299,319,303,-4.2,4.2,71.12309167,7.179410833
12,656848,"Petersen, Michael",363,3.3,0.833,0.167,0.833,1,0.797,0.721,0.728,10,12,96.3,14.4,2154,92.8,93.02,0,12,0,0.2,6.49,112,150,128,149,301,317,291,-7.2,7.2,71.14938083,7.239401667
12,670871,"Zuñiga, Guillo",271,4.4,0.583,0.167,0.583,0.75,0.573,0.532,0.516,7,12,94,19.2,2320,95.2,94.87,0,12,0,-0.3,6.23,111,151,125,150,303,329,298,-5.2,5.2,69.30853125,6.9366575
12,605155,"Brewer, Colten",391,3.1,0.917,0.417,0.917,1.333,0.96,0.752,0.741,11,12,94.9,14.3,2408,91.5,91.72,0,12,0,0.3,6.35,112,148,113,147,298,321,294,-8.3,8.3,69.1558225,7.138288333
12,666818,"Frías, Luis",229,5.2,1,0.364,0.917,1.364,0.929,0.694,0.744,11,11,93.6,15.4,2205,91.9,92.36,0,12,0,0.5,6.45,109,140,115,143,297,317,294,-7.8,7.8,71.9198825,7.61813625
12,676714,"Hughes, Brandon",350,3.4,0.833,0.333,0.833,1.167,0.859,0.838,0.756,10,12,94.6,16.6,2329,90.8,91.5,0,12,0,0.7,6.78,117,150,121,147,297,317,291,-5.4,5.4,73.815887,7.320262
12,543056,"Coulombe, Danny",466,2.6,0.667,0.25,0.667,0.917,0.681,0.6,0.59,8,12,94.3,17,2547,85.4,84.54,0,12,0,-0.9,5.71,117,148,119,150,299,317,295,-1.1,1.1,69.39743546,6.800545455
12,592662,"Ray, Robbie",568,2.1,0.833,0.25,0.833,1.083,0.828,0.686,0.661,10,12,91.4,17.9,2215,89.2,88.79,0,12,0,-0.4,6.03,114,151,125,149,292,318,293,-4.3,4.3,70.4576575,7.0887275
11,598286,"Ramirez, Nick",194,5.7,0.8,0.3,0.727,1.1,0.743,0.819,0.785,8,10,96.1,17,1969,82.2,80.99,0,11,0,-1.2,5.55,114,147,124,146,293,312,287,-6.4,6.4,70.333115,7.62113
11,620982,"Pinto, Ricardo",220,5,0.7,0.4,0.636,1.1,0.697,0.612,0.603,7,10,89.4,18.9,1897,89.4,89.12,0,11,0,-0.3,6.2,112,148,115,150,290,319,285,-5.3,5.3,71.09635714,7.39571
11,622694,"Hernández, Elieser",251,4.4,0.636,0.273,0.636,0.909,0.663,0.663,0.65,7,11,100.1,15.5,2161,87.9,88.28,0,11,0,0.4,6.51,108,152,127,149,297,324,293,-1.9,1.9,71.94333182,7.203979091
11,624647,"González, Victor",386,2.8,0.455,0.091,0.455,0.545,0.435,0.473,0.457,5,11,91,20,2156,90,89.96,0,11,0,0,6.45,114,151,118,151,281,316,289,-1.5,1.5,68.887024,7.06957
11,681066,"Bush, Ky",328,3.4,0.909,0.364,0.909,1.273,0.937,0.662,0.631,10,11,97.6,17.4,2165,88.9,89.56,0,11,0,0.7,6.74,105,149,119,148,291,324,291,-7.1,7.1,71.761191,7.201462
11,682227,"Williamson, Brandon",256,4.3,0.455,0.091,0.455,0.545,0.435,0.488,0.483,5,11,90.3,20.4,2329,90.7,90.12,0,11,0,-0.6,5.8,109,149,124,149,298,326,295,-0.8,0.8,74.29694,7.254548182
11,669422,"Sauer, Matt",327,3.4,1,0.5,0.909,1.5,0.968,0.711,0.739,10,10,98.4,13.8,2284,91.3,91.51,0,11,0,0.2,6.45,109,149,123,149,301,324,295,-7.1,7.1,72.92326889,7.30592
11,678692,"Henriquez, Ronny",303,3.6,0.636,0.091,0.636,0.727,0.595,0.664,0.671,7,11,93,16.6,2227,92.5,92.68,0,11,0,0.2,6.52,112,149,117,148,293,320,293,-3.1,3.1,70.87009,6.98815
11,676477,"Whitlock, Garrett",321,3.4,0.545,0.273,0.545,0.818,0.583,0.555,0.517,6,11,95.6,19,2059,86.3,88.05,0,11,0,1.7,7.49,100,150,119,147,288,323,302,-2.5,2.5,70.07968714,6.946015714
11,663465,"Allard, Kolby",436,2.5,0.727,0.364,0.727,1.091,0.773,0.598,0.596,8,11,96.7,15.5,1968,86.3,85.98,0,11,0,-0.3,6.12,109,150,123,148,301,329,290,-4.1,4.1,72.610073,6.895179
11,669330,"Wells, Tyler",259,4.2,0.727,0.455,0.727,1.182,0.807,0.852,0.765,8,11,100.1,14.4,2410,90.2,90.53,0,11,0,0.3,6.42,109,148,120,146,309,322,293,-4.9,4.9,70.66669,7.726741429
11,692230,"Rodriguez, Carlos",233,4.7,0.818,0.182,0.818,1,0.786,0.69,0.71,9,11,92.5,15.7,2045,91.1,91.22,0,11,0,0.1,6.32,104,142,117,143,296,324,302,-5.5,5.5,73.28181727,7.052749091
11,622250,"Sborz, Josh",284,3.9,0.727,0.273,0.727,1,0.743,0.632,0.595,8,11,93.4,18.8,2290,91.3,90.69,0,11,0,-0.6,6.11,123,151,123,151,299,328,300,-3.5,3.5,70.49797875,7.38989875
11,657240,"Merryweather, Julian",272,4,0.818,0.727,0.818,1.545,0.989,0.61,0.595,9,11,95.5,16.4,1899,87.9,88.2,0,11,0,0.3,6.41,108,147,114,148,302,322,287,-6.4,6.4,66.729135,6.93940625
11,656786,"Mushinski, Parker",194,5.7,0.7,0.2,0.636,0.9,0.629,0.673,0.727,7,10,90.1,17.8,2586,86.5,87.11,0,11,0,0.6,6.58,110,144,114,145,288,319,299,-2.4,2.4,71.87604222,7.386032222
11,667297,"Nance, Tommy",322,3.4,0.6,0.2,0.545,0.8,0.549,0.637,0.598,6,10,92.1,17.5,2604,89.9,89.65,0,11,0,-0.2,6.32,112,147,116,143,298,320,288,-1.8,1.8,72.55086556,7.252158889
11,814005,"Bloss, Jake",238,4.6,0.727,0.273,0.727,1,0.74,0.576,0.566,8,11,88.8,20.6,2521,89.6,90.35,0,11,0,0.7,6.95,113,148,119,149,288,323,297,-4.1,4.1,68.93832286,7.168092857
10,642100,"Speier, Gabe",422,2.4,0.5,0.2,0.5,0.7,0.515,0.691,0.647,5,10,95.1,16.9,2038,89.2,88.62,0,10,0,-0.6,5.96,107,147,111,146,292,323,294,-2.7,2.7,73.88305333,7.500111667
10,650671,"Quijada, José",379,2.6,0.8,0.1,0.8,0.9,0.743,0.661,0.666,8,10,97.6,15.7,2251,94.4,94.99,0,10,0,0.6,6.71,107,152,120,148,302,326,293,-4.1,4.1,71.684382,6.643138
10,665620,"García, Deivi",283,3.5,0.7,0,0.7,0.7,0.617,0.561,0.579,7,10,92,17.4,2348,88.7,89.03,0,10,0,0.3,6.55,110,145,113,147,300,322,297,-3.1,3.1,72.33767375,7.1854125
10,666204,"Jiménez, Dany",450,2.2,0.556,0.556,0.5,1.111,0.623,0.587,0.508,5,9,94.9,19.7,2257,85.5,84.22,0,10,0,-1.3,5.64,103,143,113,140,299,322,294,-3.3,3.3,71.45861625,7.47432625
10,668968,"Crouse, Hans",437,2.3,0.7,0.3,0.7,1,0.729,0.561,0.537,7,10,92.3,17.5,2172,88.3,86.49,0,10,0,-1.8,5.21,107,149,116,149,306,325,302,-2.9,2.9,70.434925,7.53214375
10,669459,"Nelson, Kyle",145,6.9,0.5,0.1,0.5,0.6,0.478,0.667,0.647,5,10,99.4,15.9,2515,85.6,85.31,0,10,0,-0.2,5.92,109,145,117,145,302,319,295,-3.8,3.8,69.34544667,7.564943333
10,622098,"Smith, Drew",328,3,1,0.375,0.8,1.375,0.817,0.734,0.761,8,8,99.9,15.2,2622,92.5,92.17,0,10,0,-0.3,6.02,109,148,124,149,293,318,291,-6.4,6.4,66.8529,6.882792222
10,700187,"Taylor, Troy",328,3,0.8,0.4,0.8,1.2,0.854,0.602,0.596,8,10,97.5,15.8,2525,90.6,89.66,0,10,0,-0.9,5.7,115,150,122,149,286,313,286,-5.1,5.1,72.077982,6.92011
10,676680,"Cosgrove, Tom",323,3.1,0.9,0,0.9,0.9,0.794,0.788,0.804,9,10,97.3,14.3,2454,86.4,85.48,0,10,0,-0.9,5.89,112,147,119,146,302,332,300,-5,5,73.51416143,7.152412857
10,608678,"Leone, Dominic",361,2.8,0.889,0.556,0.8,1.444,0.892,0.736,0.76,8,9,97.7,15.3,2158,91.9,92.35,0,10,0,0.4,6.5,107,148,121,149,295,323,295,-6.9,6.9,72.031206,7.2025
10,678906,"Teng, Kai-Wei",204,4.9,0.7,0.2,0.7,0.9,0.692,0.716,0.664,7,10,96,17.7,2446,90.1,90.22,0,10,0,0.1,6.5,108,148,124,150,291,318,293,-5.5,5.5,73.15546857,7.110315714
10,687424,"Maldonado, Anthony",297,3.4,0.8,0.5,0.8,1.3,0.888,0.665,0.679,8,10,92.5,15.8,2597,88,87.24,0,10,0,-0.8,5.87,117,148,126,150,301,322,297,-7,7,70.248655,7.685164
10,502171,"Cobb, Alex",242,4.1,0.778,0.333,0.7,1.111,0.725,0.668,0.638,7,9,95.1,17.5,1900,89.2,88.59,0,10,0,-0.6,6,113,146,125,145,298,320,296,-2,2,72.76422222,7.264693333
10,489446,"Yates, Kirby",1027,1,0.7,0.3,0.7,1,0.729,0.7,0.732,7,10,93.7,14.3,1839,89.9,89.27,0,10,0,-0.6,6.14,109,149,123,150,296,322,297,-4.5,4.5,69.61532857,7.364608571
10,686796,"Walston, Blake",343,2.9,0.5,0.1,0.5,0.6,0.478,0.684,0.67,5,10,93.8,17.2,1949,88.2,87.88,0,10,0,-0.3,6.05,115,152,124,148,310,331,303,-1.5,1.5,75.755552,7.032715
10,669165,"Hurt, Kyle",87,11.5,0.7,0.2,0.7,0.9,0.692,0.698,0.656,7,10,96.4,17.5,1742,88.3,87.68,0,10,0,-0.6,5.98,119,149,122,152,289,310,296,-3.7,3.7,68.67612,6.87933
10,668868,"Thompson, Zack",317,3.2,0.7,0,0.7,0.7,0.617,0.629,0.64,7,10,90.5,18.4,1703,83.5,84.31,0,10,0,0.8,6.87,110,150,116,148,306,323,302,-2.7,2.7,70.40965286,7.15954
10,595881,"Beede, Tyler",265,3.8,0.9,0.4,0.9,1.3,0.939,0.738,0.753,9,10,93.2,15.5,1628,85.7,85.96,0,10,0,0.3,6.46,112,149,118,143,299,316,290,-6.8,6.8,69.77250667,7.515878333
10,676083,"Junk, Janson",175,5.7,1,0.2,1,1.2,0.956,0.724,0.725,10,10,96.8,13.6,2264,90.6,90.94,0,10,0,0.3,6.52,112,144,121,143,303,321,297,-5,5,68.815913,6.580575
10,672578,"Hernández, Carlos",560,1.8,0.6,0.3,0.6,0.9,0.641,0.596,0.559,6,10,92.2,19.5,2214,93.6,94.4,0,10,0,0.8,6.81,114,148,123,150,299,324,295,-1.6,1.6,72.589765,7.266272
10,571539,"Carasiti, Matt",170,5.9,0.7,0.1,0.7,0.8,0.654,0.778,0.781,7,10,95.3,15.5,1759,90.7,91.08,0,10,0,0.4,6.38,108,145,115,149,297,329,303,-2.5,2.5,67.93154,7.087983
10,675989,"Bolton, Cody",312,3.2,0.778,0.333,0.7,1.111,0.725,0.654,0.665,7,9,98.1,16.4,2352,92,92.31,0,10,0,0.3,6.45,106,149,117,146,298,324,293,-2.7,2.7,72.63364714,7.347665714
10,622608,"Senzatela, Antonio",218,4.6,0.8,0.2,0.8,1,0.776,0.643,0.63,8,10,94.8,16.2,2218,92.8,92.68,0,10,0,-0.1,6.02,115,150,127,148,304,330,305,-3.1,3.1,72.632166,7.102519
10,676760,"Marinaccio, Ron",395,2.5,0.889,0.111,0.8,1,0.743,0.666,0.688,8,9,94.9,13.1,2164,86.3,86.57,0,10,0,0.3,6.67,114,147,116,147,291,326,288,-4.8,4.8,69.90096556,7.119633333
10,676969,"de Geus, Brett",194,5.2,1,0.5,1,1.5,1.064,0.694,0.68,10,10,97.8,14.7,2138,94,93.25,0,10,0,-0.7,5.95,106,139,110,137,292,314,287,-8.5,8.5,70.23103625,7.00166625
10,656529,"Hentges, Sam",351,2.8,1,0.5,1,1.5,1.068,0.788,0.743,10,10,99.7,16,2297,90.7,91.87,0,10,0,1.2,6.96,110,150,126,150,298,322,300,-4.7,4.7,71.277611,6.954185
10,572971,"Keuchel, Dallas",308,3.2,0.9,0.1,0.9,1,0.831,0.823,0.858,9,10,98,12.2,2062,88.4,87.73,0,10,0,-0.7,5.71,113,150,125,147,300,322,304,-3.7,3.7,71.873305,6.7946725
10,554431,"Matzek, Tyler",179,5.6,0.9,0.3,0.9,1.2,0.902,0.72,0.697,9,10,101.9,13.8,2454,91.8,92.09,0,10,0,0.3,6.35,111,152,128,148,299,326,293,-5.1,5.1,74.96258875,7.51107
10,621294,"Heller, Ben",255,3.9,0.8,0.2,0.8,1,0.776,0.643,0.651,8,10,92.9,14.2,2198,93.9,94.47,0,10,0,0.6,6.63,112,143,115,146,309,319,289,-4.7,4.7,72.30340778,6.774692222
9,656240,"Blewett, Scott",319,2.8,0.778,0.333,0.778,1.111,0.81,0.824,0.747,7,9,99.5,16.2,2091,87.2,88.6,0,9,0,1.4,7.11,120,149,119,149,299,325,295,-4.7,4.7,74.46090778,7.255564444
9,598264,"Barnes, Matt",237,3.8,0.778,0.111,0.778,0.889,0.727,0.696,0.705,7,9,94.9,14.8,1968,88.6,89.42,0,9,0,0.8,6.89,116,148,119,147,296,318,292,-4.1,4.1,68.88573714,7.229757143
9,642216,"Winans, Allan",147,6.1,0.889,0.667,0.889,1.556,1.028,0.603,0.552,8,9,96,18.1,2175,85,85.9,0,9,0,0.9,6.76,116,151,130,149,300,323,296,-6.8,6.8,72.74409778,6.984096667
9,680732,"Burke, Sean",309,2.9,0.778,0.444,0.778,1.222,0.851,0.724,0.744,7,9,91.9,16.2,2429,89,89.8,0,9,0,0.8,6.83,116,149,115,151,289,329,299,-2.4,2.4,68.65249125,6.67666
9,656457,"Gilbert, Tyler",145,6.2,0.778,0.111,0.778,0.889,0.727,0.706,0.72,7,9,97,14.8,2170,90.8,90.42,0,9,0,-0.4,6.07,110,150,121,149,302,327,292,-2.4,2.4,71.32565222,7.001602222
